city,town,n_trade_areas,total_town_store_count,town_lat,town_lon,vol_과학·기술,vol_교육,vol_보건의료,vol_부동산,vol_소매,vol_수리·개인,vol_숙박,vol_시설관리·임대,vol_예술·스포츠,vol_음식,town_label_ko,dom_cluster_id,dom_cluster_store_count,dom_cluster_label,description_ko
강서구,우장산동,10,1077,37.54991417682633,126.83995500579559,66,204,53,71,205,165,12,29,57,215,중형 음식 상권,1,427,소형 소매 상권,"분석 결과, 강서구 우장산동은(는) 전반적으로 [중형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 1,077개의 점포 중, 약 427개가 이 핵심 상권 유형에 해당합니다."
강서구,화곡1동,10,2016,37.53382727951013,126.84128101680878,107,99,82,117,410,281,58,72,124,666,대형 음식 상권,1,863,소형 소매 상권,"분석 결과, 강서구 화곡1동은(는) 전반적으로 [대형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 2,016개의 점포 중, 약 863개가 이 핵심 상권 유형에 해당합니다."
강서구,화곡2동,10,424,37.531594050617485,126.85460421802846,39,60,16,18,122,59,2,19,18,71,소형 소매 상권,1,195,소형 소매 상권,"분석 결과, 강서구 화곡2동은(는) 전반적으로 [소형 소매 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 424개의 점포 중, 약 195개가 이 핵심 상권 유형에 해당합니다."
강서구,화곡3동,10,890,37.54371674013596,126.83609708156071,56,101,47,50,154,119,12,18,58,275,중형 음식 상권,1,339,소형 소매 상권,"분석 결과, 강서구 화곡3동은(는) 전반적으로 [중형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 890개의 점포 중, 약 339개가 이 핵심 상권 유형에 해당합니다."
강서구,화곡4동,10,933,37.53306686427679,126.86054793837752,65,62,39,27,262,123,9,22,48,276,중형 음식 상권,1,407,소형 소매 상권,"분석 결과, 강서구 화곡4동은(는) 전반적으로 [중형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 933개의 점포 중, 약 407개가 이 핵심 상권 유형에 해당합니다."
강서구,화곡6동,10,1159,37.55233889085489,126.85082592226061,117,52,31,43,173,127,24,46,85,461,중형 음식 상권,1,402,소형 소매 상권,"분석 결과, 강서구 화곡6동은(는) 전반적으로 [중형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 1,159개의 점포 중, 약 402개가 이 핵심 상권 유형에 해당합니다."
강서구,화곡8동,10,850,37.53289418479843,126.84816744318539,42,48,36,50,229,124,5,20,34,262,중형 음식 상권,1,374,소형 소매 상권,"분석 결과, 강서구 화곡8동은(는) 전반적으로 [중형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 850개의 점포 중, 약 374개가 이 핵심 상권 유형에 해당합니다."
강서구,화곡본동,10,894,37.54369475858543,126.84551585036282,62,80,29,48,195,129,23,30,32,266,중형 음식 상권,1,357,소형 소매 상권,"분석 결과, 강서구 화곡본동은(는) 전반적으로 [중형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 894개의 점포 중, 약 357개가 이 핵심 상권 유형에 해당합니다."
관악구,낙성대동,10,1160,37.47828435601164,126.95585672130044,99,72,42,34,144,124,32,25,59,529,중형 음식 상권,1,336,소형 소매 상권,"분석 결과, 관악구 낙성대동은(는) 전반적으로 [중형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 1,160개의 점포 중, 약 336개가 이 핵심 상권 유형에 해당합니다."
관악구,난곡동,10,550,37.47179323743361,126.92007697899665,37,47,37,22,156,101,1,19,28,102,소형 소매 상권,1,263,소형 소매 상권,"분석 결과, 관악구 난곡동은(는) 전반적으로 [소형 소매 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 550개의 점포 중, 약 263개가 이 핵심 상권 유형에 해당합니다."
관악구,난향동,9,220,37.46249261856071,126.91873135394947,18,33,10,13,49,29,0,16,9,43,소형 소매 상권,1,97,소형 소매 상권,"분석 결과, 관악구 난향동은(는) 전반적으로 [소형 소매 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 220개의 점포 중, 약 97개가 이 핵심 상권 유형에 해당합니다."
관악구,남현동,10,771,37.47497784923333,126.97865944960127,102,68,34,27,112,87,18,36,44,243,중형 음식 상권,1,271,소형 소매 상권,"분석 결과, 관악구 남현동은(는) 전반적으로 [중형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 771개의 점포 중, 약 271개가 이 핵심 상권 유형에 해당합니다."
관악구,대학동,10,1331,37.46869665681359,126.93720150992401,84,102,24,46,172,121,171,58,135,418,대형 음식 상권,1,606,소형 소매 상권,"분석 결과, 관악구 대학동은(는) 전반적으로 [대형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 1,331개의 점포 중, 약 606개가 이 핵심 상권 유형에 해당합니다."
관악구,미성동,10,935,37.47831364646224,126.91528726753627,91,87,34,39,249,134,5,52,39,205,중형 소매 상권,1,418,소형 소매 상권,"분석 결과, 관악구 미성동은(는) 전반적으로 [중형 소매 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 935개의 점포 중, 약 418개가 이 핵심 상권 유형에 해당합니다."
관악구,보라매동,10,1036,37.48959867993039,126.93093471333331,108,69,27,37,297,121,17,36,37,287,중형 소매 상권,1,451,소형 소매 상권,"분석 결과, 관악구 보라매동은(는) 전반적으로 [중형 소매 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 1,036개의 점포 중, 약 451개가 이 핵심 상권 유형에 해당합니다."
관악구,삼성동,10,485,37.468830202472176,126.93121491397585,36,28,15,39,168,79,9,23,11,77,소형 소매 상권,1,265,소형 소매 상권,"분석 결과, 관악구 삼성동은(는) 전반적으로 [소형 소매 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 485개의 점포 중, 약 265개가 이 핵심 상권 유형에 해당합니다."
관악구,서림동,10,706,37.4735244187013,126.93712988704927,72,69,16,35,120,78,77,42,50,147,중형 음식 상권,1,340,소형 소매 상권,"분석 결과, 관악구 서림동은(는) 전반적으로 [중형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 706개의 점포 중, 약 340개가 이 핵심 상권 유형에 해당합니다."
관악구,서원동,10,1186,37.48184366811641,126.9312902208547,131,83,33,34,251,107,44,38,90,375,대형 음식 상권,1,490,소형 소매 상권,"분석 결과, 관악구 서원동은(는) 전반적으로 [대형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 1,186개의 점포 중, 약 490개가 이 핵심 상권 유형에 해당합니다."
관악구,성현동,10,435,37.48791829248368,126.95121078212794,37,95,19,33,65,57,1,15,18,95,소형 교육 상권,1,151,소형 소매 상권,"분석 결과, 관악구 성현동은(는) 전반적으로 [소형 교육 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 435개의 점포 중, 약 151개가 이 핵심 상권 유형에 해당합니다."
관악구,신림동,10,1650,37.48604353681431,126.92891655667697,173,62,64,87,249,188,99,50,115,563,대형 음식 상권,1,664,소형 소매 상권,"분석 결과, 관악구 신림동은(는) 전반적으로 [대형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 1,650개의 점포 중, 약 664개가 이 핵심 상권 유형에 해당합니다."
관악구,신사동,10,1041,37.485390619085045,126.91766750181759,109,67,24,63,220,188,23,36,65,246,중형 음식 상권,1,431,소형 소매 상권,"분석 결과, 관악구 신사동은(는) 전반적으로 [중형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 1,041개의 점포 중, 약 431개가 이 핵심 상권 유형에 해당합니다."
관악구,신원동,10,743,37.48088724456569,126.92713721762352,95,47,17,29,185,100,17,31,24,198,중형 음식 상권,1,303,소형 소매 상권,"분석 결과, 관악구 신원동은(는) 전반적으로 [중형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 743개의 점포 중, 약 303개가 이 핵심 상권 유형에 해당합니다."
관악구,은천동,10,1115,37.48478714212623,126.94214504847875,108,121,35,51,208,141,22,47,49,333,중형 음식 상권,1,412,소형 소매 상권,"분석 결과, 관악구 은천동은(는) 전반적으로 [중형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 1,115개의 점포 중, 약 412개가 이 핵심 상권 유형에 해당합니다."
관악구,인헌동,10,871,37.474466316821164,126.9655113188257,88,70,44,45,207,115,11,27,47,217,중형 음식 상권,1,381,소형 소매 상권,"분석 결과, 관악구 인헌동은(는) 전반적으로 [중형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 871개의 점포 중, 약 381개가 이 핵심 상권 유형에 해당합니다."
관악구,조원동,10,1180,37.48292168893471,126.90761417140138,93,55,33,61,257,165,18,60,80,358,중형 음식 상권,1,509,소형 소매 상권,"분석 결과, 관악구 조원동은(는) 전반적으로 [중형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 1,180개의 점포 중, 약 509개가 이 핵심 상권 유형에 해당합니다."
관악구,중앙동,10,803,37.483723662192084,126.95063708917924,73,80,55,42,135,118,13,19,43,225,중형 음식 상권,1,307,소형 소매 상권,"분석 결과, 관악구 중앙동은(는) 전반적으로 [중형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 803개의 점포 중, 약 307개가 이 핵심 상권 유형에 해당합니다."
관악구,청룡동,10,1612,37.48040007016338,126.9467471976063,184,141,57,104,323,206,29,45,88,435,대형 음식 상권,1,646,소형 소매 상권,"분석 결과, 관악구 청룡동은(는) 전반적으로 [대형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 1,612개의 점포 중, 약 646개가 이 핵심 상권 유형에 해당합니다."
관악구,청림동,10,315,37.488802764989835,126.95865105980022,19,63,8,24,39,58,4,6,14,80,소형 음식 상권,1,95,소형 소매 상권,"분석 결과, 관악구 청림동은(는) 전반적으로 [소형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 315개의 점포 중, 약 95개가 이 핵심 상권 유형에 해당합니다."
관악구,행운동,10,1288,37.48091932325601,126.9588727872843,141,120,56,68,265,175,26,55,57,325,대형 음식 상권,1,527,소형 소매 상권,"분석 결과, 관악구 행운동은(는) 전반적으로 [대형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 1,288개의 점포 중, 약 527개가 이 핵심 상권 유형에 해당합니다."
광진구,광장동,10,911,37.5462456513538,127.10415849758195,135,136,29,64,153,96,10,45,36,207,중형 음식 상권,1,337,소형 소매 상권,"분석 결과, 광진구 광장동은(는) 전반적으로 [중형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 911개의 점포 중, 약 337개가 이 핵심 상권 유형에 해당합니다."
광진구,구의1동,10,1345,37.54034332535327,127.08607584202716,194,97,28,76,209,158,30,55,83,415,대형 음식 상권,1,481,소형 소매 상권,"분석 결과, 광진구 구의1동은(는) 전반적으로 [대형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 1,345개의 점포 중, 약 481개가 이 핵심 상권 유형에 해당합니다."
광진구,구의2동,10,875,37.549832933479806,127.09047112744602,69,80,37,43,174,100,16,44,44,268,중형 음식 상권,1,358,소형 소매 상권,"분석 결과, 광진구 구의2동은(는) 전반적으로 [중형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 875개의 점포 중, 약 358개가 이 핵심 상권 유형에 해당합니다."
광진구,구의3동,10,2051,37.5379816954431,127.09364845896305,213,227,65,73,790,165,13,73,89,343,대형 소매 상권,1,1103,소형 소매 상권,"분석 결과, 광진구 구의3동은(는) 전반적으로 [대형 소매 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 2,051개의 점포 중, 약 1,103개가 이 핵심 상권 유형에 해당합니다."
광진구,군자동,10,1321,37.553481982588174,127.07397153040947,198,81,40,53,251,136,28,75,58,401,대형 음식 상권,1,505,소형 소매 상권,"분석 결과, 광진구 군자동은(는) 전반적으로 [대형 음식 상권]으로 분류됩니다. 이 지역의 핵심적인 특징은 '소형 소매 상권' 유형이 주도하고 있습니다. 전체 약 1,321개의 점포 중, 약 505개가 이 핵심 상권 유형에 해당합니다."
